Timestamp,Well,Oil Production
2019-10-28,Well 7,454
2019-10-29,Well 7,215
2019-10-30,Well 7,147
2019-10-31,Well 7,837
2019-11-01,Well 7,877
2019-11-02,Well 7,198
2019-11-03,Well 7,558
2019-11-04,Well 7,622
2019-11-05,Well 7,696
2019-11-06,Well 7,504
2019-11-07,Well 7,313
2019-11-08,Well 7,784
2019-11-09,Well 7,602
2019-11-10,Well 7,820
2019-11-11,Well 7,547
2019-11-12,Well 7,993
2019-11-13,Well 7,675
2019-11-14,Well 7,357
2019-11-15,Well 7,943
2019-11-16,Well 7,220
2019-11-17,Well 7,909
2019-11-18,Well 7,153
2019-11-19,Well 7,430
2019-11-20,Well 7,883
2019-11-21,Well 7,340
2019-11-22,Well 7,854
2019-11-23,Well 7,629
2019-11-24,Well 7,582
2019-11-25,Well 7,286
2019-11-26,Well 7,957
2019-11-27,Well 7,755
2019-11-28,Well 7,361
2019-11-29,Well 7,463
2019-11-30,Well 7,590
2019-12-01,Well 7,530
2019-12-02,Well 7,338
2019-12-03,Well 7,403
2019-12-04,Well 7,397
2019-12-05,Well 7,175
2019-12-06,Well 7,799
2019-12-07,Well 7,432
2019-12-08,Well 7,999
2019-12-09,Well 7,857
2019-12-10,Well 7,741
2019-12-11,Well 7,573
2019-12-12,Well 7,926
2019-12-13,Well 7,382
2019-12-14,Well 7,690
2019-12-15,Well 7,171
2019-12-16,Well 7,362
2019-12-17,Well 7,802
2019-12-18,Well 7,978
2019-12-19,Well 7,986
2019-12-20,Well 7,674
2019-12-21,Well 7,991
2019-12-22,Well 7,111
2019-12-23,Well 7,240
2019-12-24,Well 7,865
2019-12-25,Well 7,654
2019-12-26,Well 7,116
2019-12-27,Well 7,162
2019-12-28,Well 7,352
2019-12-29,Well 7,564
2019-12-30,Well 7,475
2019-12-31,Well 7,903
2020-01-01,Well 7,619
2020-01-02,Well 7,936
2020-01-03,Well 7,189
2020-01-04,Well 7,819
2020-01-05,Well 7,903
2020-01-06,Well 7,895
2020-01-07,Well 7,729
2020-01-08,Well 7,960
2020-01-09,Well 7,274
2020-01-10,Well 7,175
2020-01-11,Well 7,712
2020-01-12,Well 7,762
2020-01-13,Well 7,499
2020-01-14,Well 7,881
2020-01-15,Well 7,170
2020-01-16,Well 7,279
2020-01-17,Well 7,223
2020-01-18,Well 7,480
2020-01-19,Well 7,392
2020-01-20,Well 7,896
2020-01-21,Well 7,294
2020-01-22,Well 7,327
2020-01-23,Well 7,530
2020-01-24,Well 7,535
2020-01-25,Well 7,886
2020-01-26,Well 7,560
2020-01-27,Well 7,717
2020-01-28,Well 7,120
2020-01-29,Well 7,163
2020-01-30,Well 7,264
2020-01-31,Well 7,126
2020-02-01,Well 7,410
2020-02-02,Well 7,384
2020-02-03,Well 7,759
2020-02-04,Well 7,380
2020-02-05,Well 7,937
2020-02-06,Well 7,930
2020-02-07,Well 7,263
2020-02-08,Well 7,997
2020-02-09,Well 7,323
2020-02-10,Well 7,883
2020-02-11,Well 7,245
2020-02-12,Well 7,967
2020-02-13,Well 7,129
2020-02-14,Well 7,144
2020-02-15,Well 7,886
2020-02-16,Well 7,570
2020-02-17,Well 7,133
2020-02-18,Well 7,752
2020-02-19,Well 7,526
2020-02-20,Well 7,929
2020-02-21,Well 7,985
2020-02-22,Well 7,320
2020-02-23,Well 7,967
2020-02-24,Well 7,633
2020-02-25,Well 7,791
2020-02-26,Well 7,466
2020-02-27,Well 7,940
2020-02-28,Well 7,842
2020-02-29,Well 7,649
2020-03-01,Well 7,681
2020-03-02,Well 7,215
2020-03-03,Well 7,338
2020-03-04,Well 7,434
2020-03-05,Well 7,540
2020-03-06,Well 7,247
2020-03-07,Well 7,108
2020-03-08,Well 7,387
2020-03-09,Well 7,487
2020-03-10,Well 7,149
2020-03-11,Well 7,949
2020-03-12,Well 7,616
2020-03-13,Well 7,954
2020-03-14,Well 7,737
2020-03-15,Well 7,686
2020-03-16,Well 7,776
2020-03-17,Well 7,377
2020-03-18,Well 7,935
2020-03-19,Well 7,399
2020-03-20,Well 7,901
2020-03-21,Well 7,688
2020-03-22,Well 7,909
2020-03-23,Well 7,748
2020-03-24,Well 7,717
2020-03-25,Well 7,706
2020-03-26,Well 7,234
2020-03-27,Well 7,679
2020-03-28,Well 7,246
2020-03-29,Well 7,589
2020-03-30,Well 7,577
2020-03-31,Well 7,258
2020-04-01,Well 7,483
2020-04-02,Well 7,262
2020-04-03,Well 7,540
2020-04-04,Well 7,952
2020-04-05,Well 7,288
2020-04-06,Well 7,514
2020-04-07,Well 7,438
2020-04-08,Well 7,706
2020-04-09,Well 7,280
2020-04-10,Well 7,387
2020-04-11,Well 7,933
2020-04-12,Well 7,286
2020-04-13,Well 7,983
2020-04-14,Well 7,237
2020-04-15,Well 7,229
2020-04-16,Well 7,293
2020-04-17,Well 7,415
2020-04-18,Well 7,884
2020-04-19,Well 7,963
2020-04-20,Well 7,243
2020-04-21,Well 7,115
2020-04-22,Well 7,401
2020-04-23,Well 7,522
2020-04-24,Well 7,344
2020-04-25,Well 7,206
2020-04-26,Well 7,187
2020-04-27,Well 7,228
2020-04-28,Well 7,986
2020-04-29,Well 7,440
2020-04-30,Well 7,103
2020-05-01,Well 7,426
2020-05-02,Well 7,509
2020-05-03,Well 7,978
2020-05-04,Well 7,405
2020-05-05,Well 7,706
2020-05-06,Well 7,820
2020-05-07,Well 7,324
2020-05-08,Well 7,447
2020-05-09,Well 7,420
2020-05-10,Well 7,658
2020-05-11,Well 7,280
2020-05-12,Well 7,717
2020-05-13,Well 7,810
2020-05-14,Well 7,485
2020-05-15,Well 7,717
2020-05-16,Well 7,891
2020-05-17,Well 7,871
2020-05-18,Well 7,207
2020-05-19,Well 7,630
2020-05-20,Well 7,509
2020-05-21,Well 7,395
2020-05-22,Well 7,917
2020-05-23,Well 7,270
2020-05-24,Well 7,430
2020-05-25,Well 7,592
2020-05-26,Well 7,294
2020-05-27,Well 7,111
2020-05-28,Well 7,294
2020-05-29,Well 7,589
2020-05-30,Well 7,894
2020-05-31,Well 7,980
2020-06-01,Well 7,281
2020-06-02,Well 7,916
2020-06-03,Well 7,755
2020-06-04,Well 7,997
2020-06-05,Well 7,415
2020-06-06,Well 7,793
2020-06-07,Well 7,129
2020-06-08,Well 7,695
2020-06-09,Well 7,777
2020-06-10,Well 7,895
2020-06-11,Well 7,892
2020-06-12,Well 7,195
2020-06-13,Well 7,480
2020-06-14,Well 7,877
2020-06-15,Well 7,543
2020-06-16,Well 7,397
2020-06-17,Well 7,907
2020-06-18,Well 7,836
2020-06-19,Well 7,944
2020-06-20,Well 7,460
2020-06-21,Well 7,473
2020-06-22,Well 7,653
2020-06-23,Well 7,402
2020-06-24,Well 7,520
2020-06-25,Well 7,345
2020-06-26,Well 7,819
2020-06-27,Well 7,336
2020-06-28,Well 7,633
2020-06-29,Well 7,284
2020-06-30,Well 7,567
2020-07-01,Well 7,853
2020-07-02,Well 7,462
2020-07-03,Well 7,382
2020-07-04,Well 7,652
2020-07-05,Well 7,435
2020-07-06,Well 7,261
2020-07-07,Well 7,259
2020-07-08,Well 7,573
2020-07-09,Well 7,700
2020-07-10,Well 7,421
2020-07-11,Well 7,111
2020-07-12,Well 7,523
2020-07-13,Well 7,172
2020-07-14,Well 7,687
2020-07-15,Well 7,957
2020-07-16,Well 7,300
2020-07-17,Well 7,621
2020-07-18,Well 7,963
2020-07-19,Well 7,604
2020-07-20,Well 7,837
2020-07-21,Well 7,787
2020-07-22,Well 7,887
2020-07-23,Well 7,138
2020-07-24,Well 7,159
2020-07-25,Well 7,677
2020-07-26,Well 7,420
2020-07-27,Well 7,534
2020-07-28,Well 7,735
2020-07-29,Well 7,775
2020-07-30,Well 7,507
2020-07-31,Well 7,485
2020-08-01,Well 7,770
2020-08-02,Well 7,668
2020-08-03,Well 7,177
2020-08-04,Well 7,293
2020-08-05,Well 7,384
2020-08-06,Well 7,626
2020-08-07,Well 7,623
2020-08-08,Well 7,712
2020-08-09,Well 7,255
2020-08-10,Well 7,439
2020-08-11,Well 7,224
2020-08-12,Well 7,970
2020-08-13,Well 7,379
2020-08-14,Well 7,721
2020-08-15,Well 7,945
2020-08-16,Well 7,968
2020-08-17,Well 7,757
2020-08-18,Well 7,827
2020-08-19,Well 7,773
2020-08-20,Well 7,227
2020-08-21,Well 7,413
2020-08-22,Well 7,431
2020-08-23,Well 7,249
2020-08-24,Well 7,553
2020-08-25,Well 7,135
2020-08-26,Well 7,784
2020-08-27,Well 7,519
2020-08-28,Well 7,121
2020-08-29,Well 7,305
2020-08-30,Well 7,738
2020-08-31,Well 7,947
2020-09-01,Well 7,455
2020-09-02,Well 7,539
2020-09-03,Well 7,828
2020-09-04,Well 7,195
2020-09-05,Well 7,263
2020-09-06,Well 7,247
2020-09-07,Well 7,629
2020-09-08,Well 7,393
2020-09-09,Well 7,294
2020-09-10,Well 7,762
2020-09-11,Well 7,579
2020-09-12,Well 7,976
2020-09-13,Well 7,222
2020-09-14,Well 7,499
2020-09-15,Well 7,798
2020-09-16,Well 7,551
2020-09-17,Well 7,760
2020-09-18,Well 7,203
2020-09-19,Well 7,854
2020-09-20,Well 7,561
2020-09-21,Well 7,842
2020-09-22,Well 7,817
2020-09-23,Well 7,809
2020-09-24,Well 7,495
2020-09-25,Well 7,436
2020-09-26,Well 7,698
2020-09-27,Well 7,241
2020-09-28,Well 7,416
2020-09-29,Well 7,810
2020-09-30,Well 7,657
2020-10-01,Well 7,899
2020-10-02,Well 7,626
2020-10-03,Well 7,655
2020-10-04,Well 7,500
2020-10-05,Well 7,780
2020-10-06,Well 7,409
2020-10-07,Well 7,594
2020-10-08,Well 7,655
2020-10-09,Well 7,709
2020-10-10,Well 7,872
2020-10-11,Well 7,208
2020-10-12,Well 7,894
2020-10-13,Well 7,471
2020-10-14,Well 7,954
2020-10-15,Well 7,715
2020-10-16,Well 7,867
2020-10-17,Well 7,990
2020-10-18,Well 7,305
2020-10-19,Well 7,946
2020-10-20,Well 7,142
2020-10-21,Well 7,964
2020-10-22,Well 7,344
2020-10-23,Well 7,386
2020-10-24,Well 7,454
2020-10-25,Well 7,884
2020-10-26,Well 7,575
2020-10-27,Well 7,182
2020-10-28,Well 7,209
2020-10-29,Well 7,289
2020-10-30,Well 7,899
2020-10-31,Well 7,350
2020-11-01,Well 7,823
2020-11-02,Well 7,390
2020-11-03,Well 7,744
2020-11-04,Well 7,300
2020-11-05,Well 7,896
2020-11-06,Well 7,425
2020-11-07,Well 7,610
2020-11-08,Well 7,508
2020-11-09,Well 7,706
2020-11-10,Well 7,889
2020-11-11,Well 7,936
2020-11-12,Well 7,607
2020-11-13,Well 7,830
2020-11-14,Well 7,700
2020-11-15,Well 7,171
2020-11-16,Well 7,346
2020-11-17,Well 7,740
2020-11-18,Well 7,823
2020-11-19,Well 7,954
2020-11-20,Well 7,707
2020-11-21,Well 7,686
2020-11-22,Well 7,665
2020-11-23,Well 7,443
2020-11-24,Well 7,153
2020-11-25,Well 7,829
2020-11-26,Well 7,627
2020-11-27,Well 7,710
2020-11-28,Well 7,631
2020-11-29,Well 7,657
2020-11-30,Well 7,292
2020-12-01,Well 7,994
2020-12-02,Well 7,157
2020-12-03,Well 7,536
2020-12-04,Well 7,210
2020-12-05,Well 7,228
2020-12-06,Well 7,948
2020-12-07,Well 7,805
2020-12-08,Well 7,951
2020-12-09,Well 7,425
2020-12-10,Well 7,107
2020-12-11,Well 7,128
2020-12-12,Well 7,211
2020-12-13,Well 7,772
2020-12-14,Well 7,230
2020-12-15,Well 7,287
2020-12-16,Well 7,774
2020-12-17,Well 7,808
2020-12-18,Well 7,574
2020-12-19,Well 7,463
2020-12-20,Well 7,303
2020-12-21,Well 7,311
2020-12-22,Well 7,720
2020-12-23,Well 7,375
2020-12-24,Well 7,172
2020-12-25,Well 7,778
2020-12-26,Well 7,871
2020-12-27,Well 7,342
2020-12-28,Well 7,886
2020-12-29,Well 7,201
2020-12-30,Well 7,784
2020-12-31,Well 7,270
2021-01-01,Well 7,752
2021-01-02,Well 7,287
2021-01-03,Well 7,540
2021-01-04,Well 7,185
2021-01-05,Well 7,575
2021-01-06,Well 7,151
2021-01-07,Well 7,210
2021-01-08,Well 7,976
2021-01-09,Well 7,953
2021-01-10,Well 7,142
2021-01-11,Well 7,310
2021-01-12,Well 7,299
2021-01-13,Well 7,909
2021-01-14,Well 7,957
2021-01-15,Well 7,851
2021-01-16,Well 7,726
2021-01-17,Well 7,125
2021-01-18,Well 7,398
2021-01-19,Well 7,176
2021-01-20,Well 7,236
2021-01-21,Well 7,119
2021-01-22,Well 7,539
2021-01-23,Well 7,310
2021-01-24,Well 7,851
2021-01-25,Well 7,650
2021-01-26,Well 7,534
2021-01-27,Well 7,879
2021-01-28,Well 7,306
2021-01-29,Well 7,538
2021-01-30,Well 7,878
2021-01-31,Well 7,765
2021-02-01,Well 7,141
2021-02-02,Well 7,510
2021-02-03,Well 7,622
2021-02-04,Well 7,905
2021-02-05,Well 7,709
2021-02-06,Well 7,526
2021-02-07,Well 7,374
2021-02-08,Well 7,547
2021-02-09,Well 7,983
2021-02-10,Well 7,841
2021-02-11,Well 7,468
2021-02-12,Well 7,319
2021-02-13,Well 7,676
2021-02-14,Well 7,966
2021-02-15,Well 7,331
2021-02-16,Well 7,427
2021-02-17,Well 7,542
2021-02-18,Well 7,151
2021-02-19,Well 7,985
2021-02-20,Well 7,475
2021-02-21,Well 7,362
2021-02-22,Well 7,366
2021-02-23,Well 7,458
2021-02-24,Well 7,416
2021-02-25,Well 7,423
2021-02-26,Well 7,765
2021-02-27,Well 7,969
2021-02-28,Well 7,977
2021-03-01,Well 7,751
2021-03-02,Well 7,662
2021-03-03,Well 7,728
2021-03-04,Well 7,520
2021-03-05,Well 7,145
2021-03-06,Well 7,920
2021-03-07,Well 7,699
2021-03-08,Well 7,819
2021-03-09,Well 7,988
2021-03-10,Well 7,368
2021-03-11,Well 7,700
2021-03-12,Well 7,480
2021-03-13,Well 7,217
2021-03-14,Well 7,665
2021-03-15,Well 7,215
2021-03-16,Well 7,729
2021-03-17,Well 7,359
2021-03-18,Well 7,174
2021-03-19,Well 7,579
2021-03-20,Well 7,404
2021-03-21,Well 7,106
2021-03-22,Well 7,465
2021-03-23,Well 7,733
2021-03-24,Well 7,622
2021-03-25,Well 7,447
2021-03-26,Well 7,537
2021-03-27,Well 7,314
2021-03-28,Well 7,528
2021-03-29,Well 7,890
2021-03-30,Well 7,597
2021-03-31,Well 7,639
2021-04-01,Well 7,846
2021-04-02,Well 7,466
2021-04-03,Well 7,412
2021-04-04,Well 7,637
2021-04-05,Well 7,153
2021-04-06,Well 7,640
2021-04-07,Well 7,566
2021-04-08,Well 7,964
2021-04-09,Well 7,263
2021-04-10,Well 7,881
2021-04-11,Well 7,433
2021-04-12,Well 7,646
2021-04-13,Well 7,897
2021-04-14,Well 7,447
2021-04-15,Well 7,372
2021-04-16,Well 7,819
2021-04-17,Well 7,849
2021-04-18,Well 7,513
2021-04-19,Well 7,599
2021-04-20,Well 7,192
2021-04-21,Well 7,784
2021-04-22,Well 7,178
2021-04-23,Well 7,721
2021-04-24,Well 7,316
2021-04-25,Well 7,457
2021-04-26,Well 7,717
2021-04-27,Well 7,606
2021-04-28,Well 7,658
2021-04-29,Well 7,280
2021-04-30,Well 7,675
2021-05-01,Well 7,345
2021-05-02,Well 7,343
2021-05-03,Well 7,605
2021-05-04,Well 7,521
2021-05-05,Well 7,419
2021-05-06,Well 7,186
2021-05-07,Well 7,316
2021-05-08,Well 7,589
2021-05-09,Well 7,618
2021-05-10,Well 7,377
2021-05-11,Well 7,948
2021-05-12,Well 7,821
2021-05-13,Well 7,268
2021-05-14,Well 7,429
2021-05-15,Well 7,749
2021-05-16,Well 7,540
2021-05-17,Well 7,490
2021-05-18,Well 7,595
2021-05-19,Well 7,480
2021-05-20,Well 7,405
2021-05-21,Well 7,841
2021-05-22,Well 7,919
2021-05-23,Well 7,772
2021-05-24,Well 7,612
2021-05-25,Well 7,847
2021-05-26,Well 7,287
2021-05-27,Well 7,615
2021-05-28,Well 7,743
2021-05-29,Well 7,526
2021-05-30,Well 7,601
2021-05-31,Well 7,829
2021-06-01,Well 7,359
2021-06-02,Well 7,612
2021-06-03,Well 7,170
2021-06-04,Well 7,577
2021-06-05,Well 7,277
2021-06-06,Well 7,556
2021-06-07,Well 7,288
2021-06-08,Well 7,390
2021-06-09,Well 7,619
2021-06-10,Well 7,864
2021-06-11,Well 7,391
2021-06-12,Well 7,855
2021-06-13,Well 7,734
2021-06-14,Well 7,910
2021-06-15,Well 7,382
2021-06-16,Well 7,643
2021-06-17,Well 7,945
2021-06-18,Well 7,476
2021-06-19,Well 7,757
2021-06-20,Well 7,255
2021-06-21,Well 7,607
2021-06-22,Well 7,512
2021-06-23,Well 7,627
2021-06-24,Well 7,454
2021-06-25,Well 7,658
2021-06-26,Well 7,862
2021-06-27,Well 7,286
2021-06-28,Well 7,130
2021-06-29,Well 7,359
2021-06-30,Well 7,520
2021-07-01,Well 7,628
2021-07-02,Well 7,650
2021-07-03,Well 7,403
2021-07-04,Well 7,138
2021-07-05,Well 7,588
2021-07-06,Well 7,743
2021-07-07,Well 7,641
2021-07-08,Well 7,769
2021-07-09,Well 7,377
2021-07-10,Well 7,302
2021-07-11,Well 7,165
2021-07-12,Well 7,207
2021-07-13,Well 7,367
2021-07-14,Well 7,321
2021-07-15,Well 7,903
2021-07-16,Well 7,629
2021-07-17,Well 7,189
2021-07-18,Well 7,792
2021-07-19,Well 7,354
2021-07-20,Well 7,554
2021-07-21,Well 7,352
2021-07-22,Well 7,356
2021-07-23,Well 7,482
2021-07-24,Well 7,541
2021-07-25,Well 7,957
2021-07-26,Well 7,698
2021-07-27,Well 7,189
2021-07-28,Well 7,848
2021-07-29,Well 7,489
2021-07-30,Well 7,681
2021-07-31,Well 7,143
2021-08-01,Well 7,811
2021-08-02,Well 7,763
2021-08-03,Well 7,697
2021-08-04,Well 7,118
2021-08-05,Well 7,200
2021-08-06,Well 7,706
2021-08-07,Well 7,865
2021-08-08,Well 7,456
2021-08-09,Well 7,641
2021-08-10,Well 7,860
2021-08-11,Well 7,132
2021-08-12,Well 7,328
2021-08-13,Well 7,623
2021-08-14,Well 7,729
2021-08-15,Well 7,961
2021-08-16,Well 7,254
2021-08-17,Well 7,522
2021-08-18,Well 7,345
2021-08-19,Well 7,504
2021-08-20,Well 7,943
2021-08-21,Well 7,858
2021-08-22,Well 7,640
2021-08-23,Well 7,260
2021-08-24,Well 7,846
2021-08-25,Well 7,801
2021-08-26,Well 7,216
2021-08-27,Well 7,370
2021-08-28,Well 7,869
2021-08-29,Well 7,791
2021-08-30,Well 7,586
2021-08-31,Well 7,984
2021-09-01,Well 7,271
2021-09-02,Well 7,373
2021-09-03,Well 7,358
2021-09-04,Well 7,234
2021-09-05,Well 7,782
2021-09-06,Well 7,821
2021-09-07,Well 7,847
2021-09-08,Well 7,521
2021-09-09,Well 7,520
2021-09-10,Well 7,285
2021-09-11,Well 7,463
2021-09-12,Well 7,706
2021-09-13,Well 7,477
2021-09-14,Well 7,622
2021-09-15,Well 7,679
2021-09-16,Well 7,990
2021-09-17,Well 7,821
2021-09-18,Well 7,295
2021-09-19,Well 7,980
2021-09-20,Well 7,197
2021-09-21,Well 7,704
2021-09-22,Well 7,121
2021-09-23,Well 7,549
2021-09-24,Well 7,271
2021-09-25,Well 7,482
2021-09-26,Well 7,233
2021-09-27,Well 7,525
2021-09-28,Well 7,124
2021-09-29,Well 7,602
2021-09-30,Well 7,284
2021-10-01,Well 7,184
2021-10-02,Well 7,666
2021-10-03,Well 7,862
2021-10-04,Well 7,243
2021-10-05,Well 7,962
2021-10-06,Well 7,778
2021-10-07,Well 7,511
2021-10-08,Well 7,323
2021-10-09,Well 7,319
2021-10-10,Well 7,278
2021-10-11,Well 7,730
2021-10-12,Well 7,532
2021-10-13,Well 7,364
2021-10-14,Well 7,528
2021-10-15,Well 7,761
2021-10-16,Well 7,515
2021-10-17,Well 7,552
2021-10-18,Well 7,826
2021-10-19,Well 7,296
2021-10-20,Well 7,653
2021-10-21,Well 7,152
2021-10-22,Well 7,579
2021-10-23,Well 7,542
2021-10-24,Well 7,429
2021-10-25,Well 7,350
2021-10-26,Well 7,906
2021-10-27,Well 7,989
2021-10-28,Well 7,882
2021-10-29,Well 7,222
2021-10-30,Well 7,978
2021-10-31,Well 7,486
2021-11-01,Well 7,438
2021-11-02,Well 7,877
2021-11-03,Well 7,447
2021-11-04,Well 7,128
2021-11-05,Well 7,134
2021-11-06,Well 7,617
2021-11-07,Well 7,495
2021-11-08,Well 7,722
2021-11-09,Well 7,393
2021-11-10,Well 7,688
2021-11-11,Well 7,448
2021-11-12,Well 7,246
2021-11-13,Well 7,166
2021-11-14,Well 7,619
2021-11-15,Well 7,221
2021-11-16,Well 7,439
2021-11-17,Well 7,274
2021-11-18,Well 7,999
2021-11-19,Well 7,790
2021-11-20,Well 7,696
2021-11-21,Well 7,550
2021-11-22,Well 7,656
2021-11-23,Well 7,235
2021-11-24,Well 7,954
2021-11-25,Well 7,115
2021-11-26,Well 7,432
2021-11-27,Well 7,294
2021-11-28,Well 7,595
2021-11-29,Well 7,108
2021-11-30,Well 7,927
2021-12-01,Well 7,433
2021-12-02,Well 7,432
2021-12-03,Well 7,426
2021-12-04,Well 7,114
2021-12-05,Well 7,938
2021-12-06,Well 7,713
2021-12-07,Well 7,325
2021-12-08,Well 7,524
2021-12-09,Well 7,889
2021-12-10,Well 7,507
2021-12-11,Well 7,212
2021-12-12,Well 7,527
2021-12-13,Well 7,100
2021-12-14,Well 7,365
2021-12-15,Well 7,590
2021-12-16,Well 7,307
2021-12-17,Well 7,721
2021-12-18,Well 7,811
2021-12-19,Well 7,468
2021-12-20,Well 7,405
2021-12-21,Well 7,111
2021-12-22,Well 7,444
2021-12-23,Well 7,564
2021-12-24,Well 7,799
2021-12-25,Well 7,765
2021-12-26,Well 7,593
2021-12-27,Well 7,467
2021-12-28,Well 7,945
2021-12-29,Well 7,519
2021-12-30,Well 7,988
2021-12-31,Well 7,890
2019-01-01,Well 8,270
2019-01-02,Well 8,233
2019-01-03,Well 8,526
2019-01-04,Well 8,124
2019-01-05,Well 8,629
2019-01-06,Well 8,289
2019-01-07,Well 8,240
2019-01-08,Well 8,654
2019-01-09,Well 8,945
2019-01-10,Well 8,895
2019-01-11,Well 8,757
2019-01-12,Well 8,414
2019-01-13,Well 8,543
2019-01-14,Well 8,418
2019-01-15,Well 8,540
2019-01-16,Well 8,191
2019-01-17,Well 8,278
2019-01-18,Well 8,155
2019-01-19,Well 8,254
2019-01-20,Well 8,771
2019-01-21,Well 8,210
2019-01-22,Well 8,236
2019-01-23,Well 8,331
2019-01-24,Well 8,567
2019-01-25,Well 8,831
2019-01-26,Well 8,580
2019-01-27,Well 8,167
2019-01-28,Well 8,913
2019-01-29,Well 8,348
2019-01-30,Well 8,422
2019-01-31,Well 8,617
2019-02-01,Well 8,891
2019-02-02,Well 8,531
2019-02-03,Well 8,586
2019-02-04,Well 8,705
2019-02-05,Well 8,528
2019-02-06,Well 8,368
2019-02-07,Well 8,808
2019-02-08,Well 8,636
2019-02-09,Well 8,247
2019-02-10,Well 8,217
2019-02-11,Well 8,949
2019-02-12,Well 8,466
2019-02-13,Well 8,949
2019-02-14,Well 8,165
2019-02-15,Well 8,912
2019-02-16,Well 8,469
2019-02-17,Well 8,274
2019-02-18,Well 8,930
2019-02-19,Well 8,687
2019-02-20,Well 8,594
2019-02-21,Well 8,213
2019-02-22,Well 8,210
2019-02-23,Well 8,860
2019-02-24,Well 8,538
2019-02-25,Well 8,814
2019-02-26,Well 8,246
2019-02-27,Well 8,134
2019-02-28,Well 8,408
2019-03-01,Well 8,637
2019-03-02,Well 8,849
2019-03-03,Well 8,113
2019-03-04,Well 8,473
2019-03-05,Well 8,656
2019-03-06,Well 8,527
2019-03-07,Well 8,827
2019-03-08,Well 8,332
2019-03-09,Well 8,804
2019-03-10,Well 8,662
2019-03-11,Well 8,986
2019-03-12,Well 8,825
2019-03-13,Well 8,762
2019-03-14,Well 8,539
2019-03-15,Well 8,601
2019-03-16,Well 8,374
2019-03-17,Well 8,949
2019-03-18,Well 8,175
2019-03-19,Well 8,538
2019-03-20,Well 8,831
2019-03-21,Well 8,959
2019-03-22,Well 8,798
2019-03-23,Well 8,388
2019-03-24,Well 8,639
2019-03-25,Well 8,990
2019-03-26,Well 8,791
2019-03-27,Well 8,352
2019-03-28,Well 8,225
2019-03-29,Well 8,276
2019-03-30,Well 8,136
2019-03-31,Well 8,509
2019-04-01,Well 8,710
2019-04-02,Well 8,709
2019-04-03,Well 8,226
2019-04-04,Well 8,582
2019-04-05,Well 8,267
2019-04-06,Well 8,691
2019-04-07,Well 8,393
2019-04-08,Well 8,944
2019-04-09,Well 8,737
2019-04-10,Well 8,442
2019-04-11,Well 8,409
2019-04-12,Well 8,761
2019-04-13,Well 8,627
2019-04-14,Well 8,639
2019-04-15,Well 8,518
2019-04-16,Well 8,543
2019-04-17,Well 8,784
2019-04-18,Well 8,657
2019-04-19,Well 8,939
2019-04-20,Well 8,335
2019-04-21,Well 8,538
2019-04-22,Well 8,313
2019-04-23,Well 8,184
2019-04-24,Well 8,893
2019-04-25,Well 8,843
2019-04-26,Well 8,184
2019-04-27,Well 8,588
2019-04-28,Well 8,164
2019-04-29,Well 8,745
2019-04-30,Well 8,762
2019-05-01,Well 8,726
2019-05-02,Well 8,163
2019-05-03,Well 8,442
2019-05-04,Well 8,974
2019-05-05,Well 8,451
2019-05-06,Well 8,257
2019-05-07,Well 8,688
2019-05-08,Well 8,590
2019-05-09,Well 8,757
2019-05-10,Well 8,954
2019-05-11,Well 8,562
2019-05-12,Well 8,324
2019-05-13,Well 8,412
2019-05-14,Well 8,714
2019-05-15,Well 8,958
2019-05-16,Well 8,912
2019-05-17,Well 8,565
2019-05-18,Well 8,187
2019-05-19,Well 8,982
2019-05-20,Well 8,402
2019-05-21,Well 8,779
2019-05-22,Well 8,534
2019-05-23,Well 8,781
2019-05-24,Well 8,234
2019-05-25,Well 8,149
2019-05-26,Well 8,531
2019-05-27,Well 8,439
2019-05-28,Well 8,446
2019-05-29,Well 8,745
2019-05-30,Well 8,446
2019-05-31,Well 8,748
2019-06-01,Well 8,344
2019-06-02,Well 8,208
2019-06-03,Well 8,924
2019-06-04,Well 8,898
2019-06-05,Well 8,632
2019-06-06,Well 8,189
2019-06-07,Well 8,395
2019-06-08,Well 8,211
2019-06-09,Well 8,912
2019-06-10,Well 8,688
2019-06-11,Well 8,276
2019-06-12,Well 8,442
2019-06-13,Well 8,759
2019-06-14,Well 8,200
2019-06-15,Well 8,857
2019-06-16,Well 8,728
2019-06-17,Well 8,703
2019-06-18,Well 8,500
2019-06-19,Well 8,127
2019-06-20,Well 8,636
2019-06-21,Well 8,157
2019-06-22,Well 8,597
2019-06-23,Well 8,396
2019-06-24,Well 8,233
2019-06-25,Well 8,430
2019-06-26,Well 8,348
2019-06-27,Well 8,649
2019-06-28,Well 8,174
2019-06-29,Well 8,753
2019-06-30,Well 8,933
2019-07-01,Well 8,267
2019-07-02,Well 8,870
2019-07-03,Well 8,602
2019-07-04,Well 8,984
2019-07-05,Well 8,454
2019-07-06,Well 8,324
2019-07-07,Well 8,763
2019-07-08,Well 8,630
2019-07-09,Well 8,245
2019-07-10,Well 8,340
2019-07-11,Well 8,983
2019-07-12,Well 8,992
2019-07-13,Well 8,443
2019-07-14,Well 8,848
2019-07-15,Well 8,134
2019-07-16,Well 8,801
2019-07-17,Well 8,100
2019-07-18,Well 8,252
2019-07-19,Well 8,528
2019-07-20,Well 8,607
2019-07-21,Well 8,225
